chid,views,subscriber,videoscount,date
UC6pEFHFpp_lXZ1LUGQ,293914,1117,65,2017-02-21
UC6pEFHFpp_lXZ1LUGQ,294009,1116,65,2017-02-22
UC6pEFHFpp_lXZ1LUGQ,294101,1116,65,2017-02-23
UC6pEFHFpp_lXZ1LUGQ,294217,1117,65,2017-02-24
UC6pEFHFpp_lXZ1LUGQ,294309,1118,65,2017-02-25
UC6pEFHFpp_lXZ1LUGQ,294418,1119,65,2017-02-26
UC6pEFHFpp_lXZ1LUGQ,294418,1119,65,2017-02-27
UC6pEFHFpp_lXZ1LUGQ,294650,1119,65,2017-02-28
UC6pEFHFpp_lXZ1LUGQ,294778,1120,65,2017-03-01
UC6pEFHFpp_lXZ1LUGQ,294897,1120,65,2017-03-02
UC6pEFHFpp_lXZ1LUGQ,295006,1121,65,2017-03-03
UC6pEFHFpp_lXZ1LUGQ,295102,1121,65,2017-03-04
UC6pEFHFpp_lXZ1LUGQ,295209,1121,65,2017-03-05
UC6pEFHFpp_lXZ1LUGQ,295209,1123,65,2017-03-06
UC6pEFHFpp_lXZ1LUGQ,295419,1123,65,2017-03-07
UC6pEFHFpp_lXZ1LUGQ,295513,1124,65,2017-03-08
UC6pEFHFpp_lXZ1LUGQ,295610,1125,65,2017-03-09
UC6pEFHFpp_lXZ1LUGQ,295719,1124,65,2017-03-10
UC6pEFHFpp_lXZ1LUGQ,295813,1124,65,2017-03-11
UC6pEFHFpp_lXZ1LUGQ,295895,1126,65,2017-03-12
UC6pEFHFpp_lXZ1LUGQ,296029,1126,65,2017-03-13
UC6pEFHFpp_lXZ1LUGQ,296114,1127,64,2017-03-14
UC6pEFHFpp_lXZ1LUGQ,296230,1127,64,2017-03-15
UC6pEFHFpp_lXZ1LUGQ,296322,1127,64,2017-03-16
UC6pEFHFpp_lXZ1LUGQ,296390,1127,64,2017-03-17
UC6pEFHFpp_lXZ1LUGQ,296489,1128,64,2017-03-18
UC6pEFHFpp_lXZ1LUGQ,296599,1128,64,2017-03-19
UC6pEFHFpp_lXZ1LUGQ,296742,1128,64,2017-03-20
UC6pEFHFpp_lXZ1LUGQ,296742,1127,64,2017-03-21
UC6pEFHFpp_lXZ1LUGQ,296922,1127,64,2017-03-22
UC6pEFHFpp_lXZ1LUGQ,297021,1127,64,2017-03-23
UC6pEFHFpp_lXZ1LUGQ,297120,1127,64,2017-03-24
UC6pEFHFpp_lXZ1LUGQ,297200,1127,64,2017-03-25
UC6pEFHFpp_lXZ1LUGQ,297310,1127,64,2017-03-26
UC6pEFHFpp_lXZ1LUGQ,297401,1127,64,2017-03-27
UC6pEFHFpp_lXZ1LUGQ,297487,1127,64,2017-03-28
UC6pEFHFpp_lXZ1LUGQ,297589,1127,64,2017-03-29
UC6pEFHFpp_lXZ1LUGQ,297688,1128,64,2017-03-30
UC6pEFHFpp_lXZ1LUGQ,297791,1128,64,2017-03-31
UC6BzZnZQhIZia8rKfw,45306,1857,18,2016-10-01
UC6BzZnZQhIZia8rKfw,45480,1860,18,2016-10-02
UC6BzZnZQhIZia8rKfw,45687,1864,18,2016-10-03
UC6BzZnZQhIZia8rKfw,45912,1868,18,2016-10-04
UC6BzZnZQhIZia8rKfw,46191,1867,18,2016-10-05
UC6BzZnZQhIZia8rKfw,46436,1868,18,2016-10-06
UC6BzZnZQhIZia8rKfw,46671,1869,18,2016-10-07
UC6BzZnZQhIZia8rKfw,46852,1870,18,2016-10-08
UC6BzZnZQhIZia8rKfw,47065,1870,18,2016-10-09
UC6BzZnZQhIZia8rKfw,47211,1873,18,2016-10-10
UC6BzZnZQhIZia8rKfw,47379,1875,18,2016-10-11
UC6BzZnZQhIZia8rKfw,47569,1876,18,2016-10-12
UC6BzZnZQhIZia8rKfw,47569,1878,18,2016-10-13
UC6BzZnZQhIZia8rKfw,47952,1880,18,2016-10-14
UC6BzZnZQhIZia8rKfw,48109,1880,18,2016-10-15
UC6BzZnZQhIZia8rKfw,48254,1884,18,2016-10-16
UC6BzZnZQhIZia8rKfw,48420,1888,18,2016-10-17
UC6BzZnZQhIZia8rKfw,48586,1890,18,2016-10-18
UC6BzZnZQhIZia8rKfw,48739,1892,18,2016-10-19
UC6BzZnZQhIZia8rKfw,48902,1893,18,2016-10-20
UC6BzZnZQhIZia8rKfw,48902,1894,18,2016-10-21
UC6BzZnZQhIZia8rKfw,49247,1895,18,2016-10-22
UC6BzZnZQhIZia8rKfw,49406,1897,18,2016-10-23
UC6BzZnZQhIZia8rKfw,49406,1899,18,2016-10-24
UC6BzZnZQhIZia8rKfw,49769,1900,18,2016-10-25
UC6BzZnZQhIZia8rKfw,49939,1902,18,2016-10-26
UC6BzZnZQhIZia8rKfw,50115,1902,18,2016-10-27
UC6BzZnZQhIZia8rKfw,50283,1905,18,2016-10-28
UC6BzZnZQhIZia8rKfw,50494,1907,18,2016-10-29
UC6BzZnZQhIZia8rKfw,50680,1910,18,2016-10-30
UC6BzZnZQhIZia8rKfw,50849,1911,18,2016-10-31
UC6BzZnZQhIZia8rKfw,50998,1911,18,2016-11-01
UC6BzZnZQhIZia8rKfw,51144,1911,18,2016-11-02
UC6BzZnZQhIZia8rKfw,51338,1914,18,2016-11-03
UC6BzZnZQhIZia8rKfw,51553,1916,18,2016-11-04
UC6BzZnZQhIZia8rKfw,51553,1916,18,2016-11-05
UC6BzZnZQhIZia8rKfw,51940,1919,18,2016-11-06
UC6BzZnZQhIZia8rKfw,52132,1920,18,2016-11-07
UC6BzZnZQhIZia8rKfw,52371,1921,18,2016-11-08
UC6BzZnZQhIZia8rKfw,52613,1924,18,2016-11-09
UC6BzZnZQhIZia8rKfw,52881,1924,18,2016-11-10
UC6BzZnZQhIZia8rKfw,53134,1925,18,2016-11-11
UC6BzZnZQhIZia8rKfw,53352,1930,18,2016-11-12
UC6BzZnZQhIZia8rKfw,53584,1933,18,2016-11-13
UC6BzZnZQhIZia8rKfw,53820,1936,18,2016-11-14
UC6BzZnZQhIZia8rKfw,54041,1941,18,2016-11-15
UC6BzZnZQhIZia8rKfw,54041,1942,18,2016-11-16
UC6BzZnZQhIZia8rKfw,54507,1943,18,2016-11-17
UC6BzZnZQhIZia8rKfw,54748,1947,18,2016-11-18
UC6BzZnZQhIZia8rKfw,54958,1951,18,2016-11-19
UC6BzZnZQhIZia8rKfw,55159,1952,18,2016-11-20
UC6BzZnZQhIZia8rKfw,55369,1954,18,2016-11-21
UC6BzZnZQhIZia8rKfw,55596,1956,18,2016-11-22
UC6BzZnZQhIZia8rKfw,55834,1958,18,2016-11-23
UC6BzZnZQhIZia8rKfw,56052,1958,18,2016-11-24
UC6BzZnZQhIZia8rKfw,56297,1959,18,2016-11-25
UC6BzZnZQhIZia8rKfw,56522,1960,18,2016-11-26
UC6BzZnZQhIZia8rKfw,56771,1963,18,2016-11-27
UC6BzZnZQhIZia8rKfw,57022,1964,18,2016-11-28
UC6BzZnZQhIZia8rKfw,57377,1965,18,2016-11-29
UC6BzZnZQhIZia8rKfw,57470,1970,18,2016-11-30
UC6BzZnZQhIZia8rKfw,57470,1972,18,2016-12-01
UC6BzZnZQhIZia8rKfw,57470,1972,18,2016-12-02
UC6BzZnZQhIZia8rKfw,57470,1973,18,2016-12-03
UC6BzZnZQhIZia8rKfw,57470,1973,18,2016-12-04
UC6BzZnZQhIZia8rKfw,58387,1977,18,2016-12-05
UC6BzZnZQhIZia8rKfw,58773,1978,18,2016-12-06
UC6BzZnZQhIZia8rKfw,58773,1979,18,2016-12-07
UC6BzZnZQhIZia8rKfw,59159,1980,18,2016-12-08
UC6BzZnZQhIZia8rKfw,59350,1981,18,2016-12-09
UC6BzZnZQhIZia8rKfw,59564,1982,18,2016-12-10
UC6BzZnZQhIZia8rKfw,59784,1987,18,2016-12-11
UC6BzZnZQhIZia8rKfw,59995,1992,18,2016-12-12
UC6BzZnZQhIZia8rKfw,60412,1995,18,2016-12-13
UC6BzZnZQhIZia8rKfw,60652,1998,18,2016-12-14
UC6BzZnZQhIZia8rKfw,60899,1999,18,2016-12-15
UC6BzZnZQhIZia8rKfw,61073,2000,18,2016-12-16
UC6BzZnZQhIZia8rKfw,61073,2004,18,2016-12-17
UC6BzZnZQhIZia8rKfw,61358,2006,18,2016-12-18
UC6BzZnZQhIZia8rKfw,61506,2006,18,2016-12-19
UC6BzZnZQhIZia8rKfw,61671,2008,18,2016-12-20
UC6BzZnZQhIZia8rKfw,61813,2013,18,2016-12-21
UC6BzZnZQhIZia8rKfw,61942,2016,18,2016-12-22
UC6BzZnZQhIZia8rKfw,62076,2018,18,2016-12-23
UC6BzZnZQhIZia8rKfw,62196,2019,18,2016-12-24
UC6BzZnZQhIZia8rKfw,62264,2019,18,2016-12-25
UC6BzZnZQhIZia8rKfw,62300,2020,18,2016-12-26
UC6BzZnZQhIZia8rKfw,62393,2023,18,2016-12-27
UC6BzZnZQhIZia8rKfw,62536,2025,18,2016-12-28
UC6BzZnZQhIZia8rKfw,62676,2027,20,2016-12-29
UC6BzZnZQhIZia8rKfw,62852,2028,20,2016-12-30
UC6BzZnZQhIZia8rKfw,63124,2029,20,2016-12-31
UC6BzZnZQhIZia8rKfw,63436,2031,20,2017-01-01
UC6BzZnZQhIZia8rKfw,63536,2032,20,2017-01-02
UC6BzZnZQhIZia8rKfw,63673,2033,20,2017-01-03
UC6BzZnZQhIZia8rKfw,63883,2037,20,2017-01-04
UC6BzZnZQhIZia8rKfw,64164,2046,20,2017-01-05
UC6BzZnZQhIZia8rKfw,64471,2046,20,2017-01-06
UC6BzZnZQhIZia8rKfw,64681,2048,20,2017-01-07
UC6BzZnZQhIZia8rKfw,65060,2052,20,2017-01-08
UC6BzZnZQhIZia8rKfw,65290,2053,20,2017-01-09
UC6BzZnZQhIZia8rKfw,65560,2057,20,2017-01-10
UC6BzZnZQhIZia8rKfw,65820,2061,20,2017-01-11
UC6BzZnZQhIZia8rKfw,66115,2063,20,2017-01-12
UC6BzZnZQhIZia8rKfw,66438,2066,20,2017-01-13
UC6BzZnZQhIZia8rKfw,67411,2070,20,2017-01-14
UC6BzZnZQhIZia8rKfw,67411,2073,20,2017-01-15
UC6BzZnZQhIZia8rKfw,70432,2076,20,2017-01-16
UC6BzZnZQhIZia8rKfw,71373,2078,20,2017-01-17
UC6BzZnZQhIZia8rKfw,71907,2086,20,2017-01-18
UC6BzZnZQhIZia8rKfw,72056,2093,20,2017-01-19
UC6BzZnZQhIZia8rKfw,72404,2097,20,2017-01-20
UC6BzZnZQhIZia8rKfw,72772,2103,20,2017-01-21
UC6BzZnZQhIZia8rKfw,73130,2107,20,2017-01-22
UC6BzZnZQhIZia8rKfw,73487,2117,20,2017-01-23
UC6BzZnZQhIZia8rKfw,69667,2125,20,2017-01-24
UC6BzZnZQhIZia8rKfw,69667,2134,20,2017-01-25
UC6BzZnZQhIZia8rKfw,70534,2143,20,2017-01-26
UC6BzZnZQhIZia8rKfw,70990,2146,20,2017-01-27
UC6BzZnZQhIZia8rKfw,70990,2152,20,2017-01-28
UC6BzZnZQhIZia8rKfw,71983,2157,20,2017-01-29
UC6BzZnZQhIZia8rKfw,72581,2164,20,2017-01-30
UC6BzZnZQhIZia8rKfw,72581,2168,20,2017-01-31
UC6BzZnZQhIZia8rKfw,73779,2175,20,2017-02-01
UC6BzZnZQhIZia8rKfw,73779,2182,20,2017-02-02
UC6BzZnZQhIZia8rKfw,74333,2188,20,2017-02-03
UC6BzZnZQhIZia8rKfw,75804,2199,20,2017-02-04
UC6BzZnZQhIZia8rKfw,76592,2222,20,2017-02-05
UC6BzZnZQhIZia8rKfw,77819,2228,20,2017-02-06
UC6BzZnZQhIZia8rKfw,78868,2244,20,2017-02-07
UC6BzZnZQhIZia8rKfw,79897,2268,20,2017-02-08
UC6BzZnZQhIZia8rKfw,79897,2281,20,2017-02-09
UC6BzZnZQhIZia8rKfw,82623,2301,20,2017-02-10
UC6BzZnZQhIZia8rKfw,83745,2321,20,2017-02-11
UC6BzZnZQhIZia8rKfw,84755,2339,20,2017-02-12
UC6BzZnZQhIZia8rKfw,84755,2351,20,2017-02-13
UC6BzZnZQhIZia8rKfw,86385,2373,20,2017-02-14
UC6BzZnZQhIZia8rKfw,87320,2377,20,2017-02-15
UC6BzZnZQhIZia8rKfw,87982,2390,20,2017-02-16
UC6BzZnZQhIZia8rKfw,88498,2399,20,2017-02-17
UC6BzZnZQhIZia8rKfw,88974,2402,20,2017-02-18
UC6BzZnZQhIZia8rKfw,89485,2414,20,2017-02-19
UC6BzZnZQhIZia8rKfw,89970,2421,20,2017-02-20
UC6BzZnZQhIZia8rKfw,90382,2422,20,2017-02-21
UC6BzZnZQhIZia8rKfw,90758,2430,20,2017-02-22
UC6BzZnZQhIZia8rKfw,91202,2437,20,2017-02-23
UC6BzZnZQhIZia8rKfw,91607,2439,20,2017-02-24
UC6BzZnZQhIZia8rKfw,91947,2444,20,2017-02-25
UC6BzZnZQhIZia8rKfw,92285,2452,20,2017-02-26
UC6BzZnZQhIZia8rKfw,92285,2455,20,2017-02-27
UC6BzZnZQhIZia8rKfw,92907,2458,20,2017-02-28
UC6BzZnZQhIZia8rKfw,93229,2464,20,2017-03-01
UC6BzZnZQhIZia8rKfw,93588,2471,20,2017-03-02
UC6BzZnZQhIZia8rKfw,93934,2481,20,2017-03-03
UC6BzZnZQhIZia8rKfw,94335,2487,20,2017-03-04
UC6BzZnZQhIZia8rKfw,94670,2494,20,2017-03-05
UC6BzZnZQhIZia8rKfw,94670,2498,20,2017-03-06
UC6BzZnZQhIZia8rKfw,95347,2502,20,2017-03-07
UC6BzZnZQhIZia8rKfw,95672,2507,20,2017-03-08
UC6BzZnZQhIZia8rKfw,96012,2513,20,2017-03-09
UC6BzZnZQhIZia8rKfw,96316,2517,20,2017-03-10
UC6BzZnZQhIZia8rKfw,96595,2521,20,2017-03-11
UC6BzZnZQhIZia8rKfw,96887,2523,20,2017-03-12
UC6BzZnZQhIZia8rKfw,97146,2525,20,2017-03-13
UC6BzZnZQhIZia8rKfw,97384,2528,19,2017-03-14
UC6BzZnZQhIZia8rKfw,97653,2533,19,2017-03-15
UC6BzZnZQhIZia8rKfw,97941,2539,19,2017-03-16
UC6BzZnZQhIZia8rKfw,98182,2542,19,2017-03-17
UC6BzZnZQhIZia8rKfw,98460,2542,19,2017-03-18
UC6BzZnZQhIZia8rKfw,98707,2543,19,2017-03-19
UC6BzZnZQhIZia8rKfw,98918,2544,19,2017-03-20
UC6BzZnZQhIZia8rKfw,98918,2548,19,2017-03-21
UC6BzZnZQhIZia8rKfw,99432,2552,19,2017-03-22
UC6BzZnZQhIZia8rKfw,99840,2556,19,2017-03-23
UC6BzZnZQhIZia8rKfw,100174,2559,19,2017-03-24
UC6BzZnZQhIZia8rKfw,100448,2565,19,2017-03-25
UC6BzZnZQhIZia8rKfw,100738,2568,19,2017-03-26
UC6BzZnZQhIZia8rKfw,100995,2571,19,2017-03-27
UC6BzZnZQhIZia8rKfw,101337,2573,19,2017-03-28
UC6BzZnZQhIZia8rKfw,101647,2580,19,2017-03-29
UC6BzZnZQhIZia8rKfw,101961,2583,19,2017-03-30
UC6BzZnZQhIZia8rKfw,102296,2589,19,2017-03-31
UC6lwl0UZAlHEbzfPag,1536160,4331,331,2016-10-01
UC6lwl0UZAlHEbzfPag,1539544,4330,331,2016-10-02
UC6lwl0UZAlHEbzfPag,1543485,4332,332,2016-10-03
UC6lwl0UZAlHEbzfPag,1546654,4336,332,2016-10-04
UC6lwl0UZAlHEbzfPag,1549145,4345,332,2016-10-05
UC6lwl0UZAlHEbzfPag,1551218,4361,333,2016-10-06
UC6lwl0UZAlHEbzfPag,1553521,4364,333,2016-10-07
UC6lwl0UZAlHEbzfPag,1556000,4373,335,2016-10-08
UC6lwl0UZAlHEbzfPag,1558862,4383,335,2016-10-09
UC6lwl0UZAlHEbzfPag,1563015,4385,335,2016-10-10
UC6lwl0UZAlHEbzfPag,1566198,4393,336,2016-10-11
UC6lwl0UZAlHEbzfPag,1568520,4397,336,2016-10-12
UC6lwl0UZAlHEbzfPag,1568520,4400,337,2016-10-13
UC6lwl0UZAlHEbzfPag,1573041,4399,338,2016-10-14
UC6lwl0UZAlHEbzfPag,1575226,4411,338,2016-10-15
UC6lwl0UZAlHEbzfPag,1577821,4420,339,2016-10-16
UC6lwl0UZAlHEbzfPag,1580688,4426,339,2016-10-17
UC6lwl0UZAlHEbzfPag,1583742,4430,339,2016-10-18
UC6lwl0UZAlHEbzfPag,1585738,4433,340,2016-10-19
UC6lwl0UZAlHEbzfPag,1588042,4435,341,2016-10-20
UC6lwl0UZAlHEbzfPag,1588042,4442,341,2016-10-21
UC6lwl0UZAlHEbzfPag,1592973,4443,340,2016-10-22
UC6lwl0UZAlHEbzfPag,1595588,4450,341,2016-10-23
UC6lwl0UZAlHEbzfPag,1595588,4454,342,2016-10-24
UC6lwl0UZAlHEbzfPag,1601224,4456,342,2016-10-25
UC6lwl0UZAlHEbzfPag,1603226,4463,342,2016-10-26
UC6lwl0UZAlHEbzfPag,1605218,4472,343,2016-10-27
UC6lwl0UZAlHEbzfPag,1607223,4483,344,2016-10-28
UC6lwl0UZAlHEbzfPag,1609383,4494,344,2016-10-29
UC6lwl0UZAlHEbzfPag,1611809,4513,345,2016-10-30
UC6lwl0UZAlHEbzfPag,1614645,4526,345,2016-10-31
UC6lwl0UZAlHEbzfPag,1617933,4539,345,2016-11-01
UC6lwl0UZAlHEbzfPag,1620665,4554,346,2016-11-02
UC6lwl0UZAlHEbzfPag,1623498,4563,347,2016-11-03
UC6lwl0UZAlHEbzfPag,1626964,4567,347,2016-11-04
UC6lwl0UZAlHEbzfPag,1626964,4575,347,2016-11-05
UC6lwl0UZAlHEbzfPag,1633021,4588,347,2016-11-06
UC6lwl0UZAlHEbzfPag,1636055,4595,347,2016-11-07
UC6lwl0UZAlHEbzfPag,1638978,4596,348,2016-11-08
UC6lwl0UZAlHEbzfPag,1640995,4601,348,2016-11-09
UC6lwl0UZAlHEbzfPag,1642910,4601,349,2016-11-10
UC6lwl0UZAlHEbzfPag,1644921,4605,349,2016-11-11
UC6lwl0UZAlHEbzfPag,1646968,4613,350,2016-11-12
UC6lwl0UZAlHEbzfPag,1649681,4619,350,2016-11-13
UC6lwl0UZAlHEbzfPag,1652801,4622,350,2016-11-14
UC6lwl0UZAlHEbzfPag,1655191,4626,351,2016-11-15
UC6lwl0UZAlHEbzfPag,1655191,4632,352,2016-11-16
UC6lwl0UZAlHEbzfPag,1659882,4635,352,2016-11-17
UC6lwl0UZAlHEbzfPag,1662108,4640,352,2016-11-18
UC6lwl0UZAlHEbzfPag,1664274,4646,353,2016-11-19
UC6lwl0UZAlHEbzfPag,1667034,4657,354,2016-11-20
UC6lwl0UZAlHEbzfPag,1671074,4659,354,2016-11-21
UC6lwl0UZAlHEbzfPag,1674533,4674,355,2016-11-22
UC6lwl0UZAlHEbzfPag,1676835,4676,355,2016-11-23
UC6lwl0UZAlHEbzfPag,1678933,4686,356,2016-11-24
UC6lwl0UZAlHEbzfPag,1680809,4687,356,2016-11-25
UC6lwl0UZAlHEbzfPag,1682695,4694,357,2016-11-26
UC6lwl0UZAlHEbzfPag,1684738,4695,357,2016-11-27
UC6lwl0UZAlHEbzfPag,1687852,4702,358,2016-11-28
UC6lwl0UZAlHEbzfPag,1695548,4706,358,2016-11-29
UC6lwl0UZAlHEbzfPag,1692365,4714,358,2016-11-30
UC6lwl0UZAlHEbzfPag,1692365,4715,359,2016-12-01
UC6lwl0UZAlHEbzfPag,1692365,4715,359,2016-12-02
UC6lwl0UZAlHEbzfPag,1692365,4722,359,2016-12-03
UC6lwl0UZAlHEbzfPag,1692365,4723,360,2016-12-04
UC6lwl0UZAlHEbzfPag,1699598,4725,360,2016-12-05
UC6lwl0UZAlHEbzfPag,1704210,4728,361,2016-12-06
UC6lwl0UZAlHEbzfPag,1704210,4730,361,2016-12-07
UC6lwl0UZAlHEbzfPag,1707763,4736,362,2016-12-08
UC6lwl0UZAlHEbzfPag,1709482,4739,362,2016-12-09
UC6lwl0UZAlHEbzfPag,1711238,4747,363,2016-12-10
UC6lwl0UZAlHEbzfPag,1713536,4751,364,2016-12-11
UC6lwl0UZAlHEbzfPag,1716147,4759,364,2016-12-12
UC6lwl0UZAlHEbzfPag,1718551,4760,364,2016-12-13
UC6lwl0UZAlHEbzfPag,1720283,4763,364,2016-12-14
UC6lwl0UZAlHEbzfPag,1721839,4765,365,2016-12-15
UC6lwl0UZAlHEbzfPag,1723566,4769,365,2016-12-16
UC6lwl0UZAlHEbzfPag,1723566,4773,366,2016-12-17
UC6lwl0UZAlHEbzfPag,1727588,4784,366,2016-12-18
UC6lwl0UZAlHEbzfPag,1730610,4786,366,2016-12-19
UC6lwl0UZAlHEbzfPag,1732801,4788,366,2016-12-20
UC6lwl0UZAlHEbzfPag,1734638,4796,366,2016-12-21
UC6lwl0UZAlHEbzfPag,1736651,4800,367,2016-12-22
UC6lwl0UZAlHEbzfPag,1738625,4802,367,2016-12-23
UC6lwl0UZAlHEbzfPag,1740679,4811,368,2016-12-24
UC6lwl0UZAlHEbzfPag,1742963,4823,368,2016-12-25
UC6lwl0UZAlHEbzfPag,1745497,4831,369,2016-12-26
UC6lwl0UZAlHEbzfPag,1748076,4847,369,2016-12-27
UC6lwl0UZAlHEbzfPag,1751232,4856,370,2016-12-28
UC6lwl0UZAlHEbzfPag,1754465,4864,370,2016-12-29
UC6lwl0UZAlHEbzfPag,1757633,4874,371,2016-12-30
UC6lwl0UZAlHEbzfPag,1761132,4885,371,2016-12-31
UC6lwl0UZAlHEbzfPag,1764615,4897,372,2017-01-01
UC6lwl0UZAlHEbzfPag,1767229,4901,372,2017-01-02
UC6lwl0UZAlHEbzfPag,1770582,4911,372,2017-01-03
UC6lwl0UZAlHEbzfPag,1773679,4934,373,2017-01-04
UC6lwl0UZAlHEbzfPag,1776928,4953,373,2017-01-05
UC6lwl0UZAlHEbzfPag,1781680,4972,374,2017-01-06
UC6lwl0UZAlHEbzfPag,1785993,4998,374,2017-01-07
UC6lwl0UZAlHEbzfPag,1793350,5018,375,2017-01-08
UC6lwl0UZAlHEbzfPag,1798032,5031,375,2017-01-09
UC6lwl0UZAlHEbzfPag,1802676,5046,376,2017-01-10
UC6lwl0UZAlHEbzfPag,1806455,5067,377,2017-01-11
UC6lwl0UZAlHEbzfPag,1810305,5086,377,2017-01-12
UC6lwl0UZAlHEbzfPag,1814618,5101,378,2017-01-13
UC6lwl0UZAlHEbzfPag,1834929,5112,378,2017-01-14
UC6lwl0UZAlHEbzfPag,1834929,5122,378,2017-01-15
UC6lwl0UZAlHEbzfPag,1881962,5124,378,2017-01-16
UC6lwl0UZAlHEbzfPag,1898412,5131,379,2017-01-17
UC6lwl0UZAlHEbzfPag,1909357,5138,379,2017-01-18
UC6lwl0UZAlHEbzfPag,1907245,5142,379,2017-01-19
UC6lwl0UZAlHEbzfPag,1909689,5150,379,2017-01-20
UC6lwl0UZAlHEbzfPag,1912358,5155,379,2017-01-21
UC6lwl0UZAlHEbzfPag,1915631,5160,380,2017-01-22
UC6lwl0UZAlHEbzfPag,1919146,5166,380,2017-01-23
UC6lwl0UZAlHEbzfPag,1850516,5169,380,2017-01-24
UC6lwl0UZAlHEbzfPag,1850516,5174,380,2017-01-25
UC6lwl0UZAlHEbzfPag,1854781,5186,380,2017-01-26
UC6lwl0UZAlHEbzfPag,1856950,5193,381,2017-01-27
UC6lwl0UZAlHEbzfPag,1856950,5204,381,2017-01-28
UC6lwl0UZAlHEbzfPag,1862293,5212,382,2017-01-29
UC6lwl0UZAlHEbzfPag,1865489,5218,382,2017-01-30
UC6lwl0UZAlHEbzfPag,1865489,5225,382,2017-01-31
UC6lwl0UZAlHEbzfPag,1870960,5230,382,2017-02-01
UC6lwl0UZAlHEbzfPag,1870960,5225,383,2017-02-02
UC6lwl0UZAlHEbzfPag,1873047,5230,383,2017-02-03
UC6lwl0UZAlHEbzfPag,1877736,5241,383,2017-02-04
UC6lwl0UZAlHEbzfPag,1880210,5247,383,2017-02-05
UC6lwl0UZAlHEbzfPag,1883305,5254,384,2017-02-06
UC6lwl0UZAlHEbzfPag,1886525,5261,384,2017-02-07
UC6lwl0UZAlHEbzfPag,1889481,5272,384,2017-02-08
UC6lwl0UZAlHEbzfPag,1889481,5277,384,2017-02-09
UC6lwl0UZAlHEbzfPag,1894281,5282,384,2017-02-10
UC6lwl0UZAlHEbzfPag,1896580,5290,384,2017-02-11
UC6lwl0UZAlHEbzfPag,1899467,5296,385,2017-02-12
UC6lwl0UZAlHEbzfPag,1899467,5302,385,2017-02-13
UC6lwl0UZAlHEbzfPag,1906580,5310,386,2017-02-14
UC6lwl0UZAlHEbzfPag,1909455,5319,386,2017-02-15
UC6lwl0UZAlHEbzfPag,1912294,5331,387,2017-02-16
UC6lwl0UZAlHEbzfPag,1915172,5343,387,2017-02-17
UC6lwl0UZAlHEbzfPag,1918059,5350,387,2017-02-18
UC6lwl0UZAlHEbzfPag,1920927,5361,388,2017-02-19
UC6lwl0UZAlHEbzfPag,1924603,5367,388,2017-02-20
UC6lwl0UZAlHEbzfPag,1927595,5378,389,2017-02-21
UC6lwl0UZAlHEbzfPag,1929772,5385,389,2017-02-22
UC6lwl0UZAlHEbzfPag,1932946,5397,390,2017-02-23
UC6lwl0UZAlHEbzfPag,1935739,5411,390,2017-02-24
UC6lwl0UZAlHEbzfPag,1939550,5415,391,2017-02-25
UC6lwl0UZAlHEbzfPag,1942487,5430,391,2017-02-26
UC6lwl0UZAlHEbzfPag,1942487,5434,391,2017-02-27
UC6lwl0UZAlHEbzfPag,1949119,5440,392,2017-02-28
UC6lwl0UZAlHEbzfPag,1951478,5442,392,2017-03-01
UC6lwl0UZAlHEbzfPag,1953620,5452,393,2017-03-02
UC6lwl0UZAlHEbzfPag,1955723,5454,393,2017-03-03
UC6lwl0UZAlHEbzfPag,1957903,5460,394,2017-03-04
UC6lwl0UZAlHEbzfPag,1960572,5469,394,2017-03-05
UC6lwl0UZAlHEbzfPag,1960572,5472,394,2017-03-06
UC6lwl0UZAlHEbzfPag,1966637,5477,395,2017-03-07
UC6lwl0UZAlHEbzfPag,1968380,5481,395,2017-03-08
UC6lwl0UZAlHEbzfPag,1971966,5489,396,2017-03-09
UC6lwl0UZAlHEbzfPag,1974599,5489,396,2017-03-10
UC6lwl0UZAlHEbzfPag,1976949,5497,397,2017-03-11
UC6lwl0UZAlHEbzfPag,1979558,5499,396,2017-03-12
UC6lwl0UZAlHEbzfPag,1982875,5507,397,2017-03-13
UC6lwl0UZAlHEbzfPag,1985612,5511,397,2017-03-14
UC6lwl0UZAlHEbzfPag,1987911,5517,398,2017-03-15
UC6lwl0UZAlHEbzfPag,1990088,5526,398,2017-03-16
UC6lwl0UZAlHEbzfPag,1992633,5533,398,2017-03-17
UC6lwl0UZAlHEbzfPag,1994980,5541,399,2017-03-18
UC6lwl0UZAlHEbzfPag,1997910,5554,400,2017-03-19
UC6lwl0UZAlHEbzfPag,2001185,5551,400,2017-03-20
UC6lwl0UZAlHEbzfPag,2001185,5560,401,2017-03-21
UC6lwl0UZAlHEbzfPag,2006146,5566,401,2017-03-22
UC6lwl0UZAlHEbzfPag,2008003,5566,402,2017-03-23
UC6lwl0UZAlHEbzfPag,2009693,5569,402,2017-03-24
UC6lwl0UZAlHEbzfPag,2011791,5574,402,2017-03-25
UC6lwl0UZAlHEbzfPag,2014079,5576,403,2017-03-26
UC6lwl0UZAlHEbzfPag,2016609,5580,403,2017-03-27
UC6lwl0UZAlHEbzfPag,2019231,5582,403,2017-03-28
UC6lwl0UZAlHEbzfPag,2021667,5583,404,2017-03-29
UC6lwl0UZAlHEbzfPag,2024427,5591,405,2017-03-30
